Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,5,9500,1,1,142.0,1,38,37,5,7,128.8,1,0,0,1,0,0,18,0,0,7,7,6,14.23333333,0,0,7,7,6,14.23333333,0,7.6,2.6,0.32,1.0
5,1,3,9085,1,1,133.0,1,19,19,4,7,119.7,1,0,0,1,0,0,21,0,0,5,13,5,12.2,2,0,5,10,3,11.33333333,1,9.4,-0.8,-3.12,2.0
1,1,1,9500,1,1,156.0,1,5,4,2,1,140.8,0,0,0,1,0,0,18,0,0,8,8,7,15.7,0,0,8,8,7,15.7,0,12.7,3.7,-1.7,1.0
1,1,1,9500,1,1,151.0,1,37,37,9,9,138.0,1,0,0,1,0,0,18,0,0,7,7,6,15.2,0,0,7,7,6,15.2,0,7.6,2.6,0.32,1.0
1,17,1,9853,1,1,135.0,1,3,3,2,2,132.9,1,0,0,0,0,0,29,0,0,6,9,6,16.33333333,0,0,6,8,5,15.6,0,12.7,3.7,-1.7,0.0
1,43,1,9130,1,1,140.0,1,3,3,2,2,140.0,0,0,0,1,0,0,20,0,10,17,29,14,12.5625,4,7,12,24,12,12.85714286,1,15.5,2.8,-4.06,1.0
1,7,1,9500,1,3,140.0,1,3,1,4,4,140.0,0,0,0,1,0,0,26,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,0.0
1,1,2,9238,1,1,100.0,1,38,1,7,7,99.3,1,0,0,1,0,0,21,0,0,6,8,5,12.4,0,0,6,6,6,12.0,0,12.4,0.5,1.79,1.0
1,18,1,9500,1,1,126.0,1,37,19,5,5,119.3,0,0,0,1,0,1,19,0,0,8,9,8,13.78125,1,0,8,9,8,13.78125,1,9.4,-0.8,-3.12,1.0
1,17,2,9254,1,1,123.0,1,19,19,5,5,113.2,1,0,1,1,0,0,19,0,0,6,10,6,12.16666667,0,0,6,8,5,11.66666667,0,16.2,0.3,-0.92,0.0
1,17,1,9773,1,1,133.1,1,38,38,9,5,117.0,0,0,0,1,0,0,21,0,0,6,8,5,11.8,0,0,6,8,5,11.83333333,0,15.5,2.8,-4.06,2.0
1,18,1,8014,0,1,137.0,1,1,1,4,3,123.0,0,0,1,1,0,0,20,0,0,6,13,4,10.8,0,0,6,15,4,12.0,0,16.2,0.3,-0.92,1.0
1,1,6,9500,1,1,138.0,1,37,37,9,8,127.2,1,0,0,1,0,1,18,0,0,7,8,7,13.26,0,0,8,8,8,14.28625,0,15.5,2.8,-4.06,1.0
1,1,2,9773,1,1,128.0,1,34,19,3,0,141.0,1,0,0,0,0,0,20,0,0,6,10,4,12.0,0,0,6,15,3,10.66666667,0,7.6,2.6,0.32,0.0
1,1,1,9238,1,1,136.0,1,19,38,9,9,121.7,0,1,0,1,0,1,20,0,0,6,9,6,11.875,0,0,6,7,6,14.42857143,0,16.2,0.3,-0.92,1.0
1,43,1,9500,1,1,127.0,1,19,19,4,7,121.1,0,0,0,1,0,1,18,0,0,7,11,5,12.16,0,0,7,7,2,13.4,0,16.2,0.3,-0.92,2.0
1,16,1,9070,1,1,145.0,1,1,1,3,3,146.1,1,0,0,1,0,0,18,0,0,6,6,1,15.0,0,0,6,7,4,12.5,0,9.4,-0.8,-3.12,2.0
1,1,1,9773,1,1,140.0,1,37,37,9,9,142.5,1,0,0,1,0,0,18,0,0,6,6,6,13.33333333,0,0,6,9,5,13.2,0,9.4,-0.8,-3.12,1.0
1,17,1,9085,1,1,138.0,1,2,19,2,9,126.8,1,0,0,1,0,0,18,0,0,5,12,2,11.5,0,0,5,12,3,11.8,2,10.8,1.4,1.74,2.0
1,44,1,9085,1,39,150.0,1,3,3,2,2,150.0,1,0,0,1,0,0,22,0,2,6,7,6,14.42857143,0,1,6,9,5,13.0,0,13.9,-0.3,0.79,1.0
1,44,3,9085,1,39,150.0,1,1,19,4,1,150.0,1,0,0,1,0,0,19,0,0,5,10,1,13.0,1,0,5,8,3,15.33333333,0,12.7,3.7,-1.7,2.0
1,17,1,9003,1,1,131.0,1,19,1,9,2,134.5,1,0,0,1,0,1,19,0,0,6,7,6,15.0,0,0,6,8,6,14.33333333,0,12.4,0.5,1.79,1.0
1,1,2,9556,1,1,136.0,1,19,19,9,9,129.5,1,0,0,1,0,0,18,0,0,7,9,7,2.04018534,0,0,8,8,8,0.5371658,0,12.7,3.7,-1.7,1.0
1,1,1,9238,1,1,117.0,1,38,38,175,183,113.2,1,0,1,1,0,0,20,0,0,6,8,6,10.66666667,0,0,6,7,6,11.85714286,0,11.1,0.6,2.02,1.0
1,17,1,9853,1,1,123.7,1,38,37,5,5,140.2,1,0,0,1,0,0,18,0,0,6,9,5,9.09794594,0,0,6,9,4,7.53476755,0,10.8,1.4,1.74,0.0
1,17,2,9670,1,1,129.0,1,1,19,5,5,119.2,1,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0.0
1,1,1,9238,1,1,140.0,1,1,19,4,4,140.7,0,0,0,1,0,0,19,0,0,6,7,6,12.28571429,0,0,6,7,6,12.0,0,12.4,0.5,1.79,1.0
1,1,5,9500,1,1,122.5,1,38,38,9,9,95.5,1,0,0,1,0,0,18,0,0,8,8,8,12.82875,0,0,8,8,8,3.13166302,0,9.4,-0.8,-3.12,0.0
1,1,4,9773,1,1,149.8,11,12,12,90,4,100.2,1,0,0,1,0,0,18,1,0,6,6,6,12.66666667,0,0,6,8,5,8.40731508,0,7.6,2.6,0.32,1.0
1,17,1,171,1,1,133.0,1,1,1,6,7,134.8,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,2.0
1,17,1,9085,1,1,109.0,1,19,19,4,9,104.1,1,0,1,0,0,1,21,0,0,6,16,2,13.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0.0
1,1,1,9147,1,1,135.0,1,1,38,5,5,122.4,0,0,1,1,0,0,19,0,0,5,10,5,10.875,0,0,5,8,4,12.4,0,13.9,-0.3,0.79,1.0
1,1,1,9147,1,1,122.0,1,37,37,9,7,120.6,1,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,8,5,11.6,0,9.4,-0.8,-3.12,1.0
1,17,3,9238,1,1,95.5,1,1,19,4,10,139.0,1,0,0,1,0,0,19,0,0,6,10,5,8.77208683,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,0.0
1,1,1,171,1,1,174.0,1,5,3,3,3,157.9,0,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,1.0
1,43,1,9254,1,1,142.0,1,38,38,9,9,125.9,0,0,0,1,0,1,19,0,0,6,0,0,0.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,0.0
1,17,2,9500,1,1,151.2,1,38,1,5,7,118.4,1,0,0,1,0,1,20,0,0,7,9,6,6.05858908,0,0,8,9,8,25.77438933,0,16.2,0.3,-0.92,0.0
1,1,3,9500,1,1,139.0,1,18,18,1,1,130.8,1,0,0,0,0,0,18,0,0,8,9,6,12.75833333,1,0,8,9,6,12.75833333,1,9.4,-0.8,-3.12,0.0
1,1,1,171,1,1,170.0,1,19,19,8,8,176.7,1,0,0,1,0,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,0.0
1,1,1,9070,1,1,182.0,1,19,1,5,7,156.8,1,0,0,1,0,0,18,0,0,6,6,6,12.66666667,0,0,6,8,6,13.25,0,10.8,1.4,1.74,1.0
1,1,1,9085,1,1,125.0,1,19,37,3,7,126.8,0,0,0,1,0,0,18,0,0,6,13,6,12.0,0,0,6,16,4,12.75,0,11.1,0.6,2.02,2.0
1,1,1,9238,1,1,142.0,1,1,37,5,7,128.0,0,0,0,1,0,1,19,0,0,6,8,6,12.25,0,0,6,8,6,12.0,0,16.2,0.3,-0.92,1.0
1,1,2,9147,1,1,143.8,1,19,37,4,5,151.5,1,0,0,1,0,0,20,0,0,5,8,3,7.26275311,0,0,5,8,5,12.2,0,7.6,2.6,0.32,1.0
1,17,5,9500,1,1,128.0,1,1,1,4,5,120.8,1,0,0,1,0,1,19,0,0,7,9,7,13.50714286,0,0,8,12,8,13.05,0,16.2,0.3,-0.92,1.0
1,1,3,9500,1,1,150.0,1,19,38,1,1,130.8,1,0,0,1,0,0,18,0,0,8,8,7,13.61428571,0,0,8,8,7,13.61428571,0,12.7,3.7,-1.7,1.0
1,39,1,9254,1,1,133.1,1,19,1,4,1,101.0,0,0,1,1,0,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0.0
1,17,5,9070,1,1,131.0,1,37,37,9,9,126.1,1,0,0,0,0,0,18,0,0,6,9,4,11.5,1,0,6,6,6,12.16666667,0,7.6,2.6,0.32,1.0
1,1,5,9773,1,1,118.0,1,38,19,9,9,113.8,1,0,0,1,0,0,19,0,0,6,7,6,12.33333333,0,0,6,7,6,12.5,0,8.9,1.4,3.51,1.0
1,17,2,9556,1,1,122.0,1,19,38,4,8,118.3,1,0,0,1,0,1,19,0,0,7,7,7,11.97142857,0,0,8,8,8,14.4375,0,15.5,2.8,-4.06,1.0
1,1,1,9147,1,1,156.1,1,19,19,5,8,112.8,0,0,1,0,0,1,20,0,0,5,12,2,24.08403808,1,0,5,13,2,8.34757632,0,9.4,-0.8,-3.12,0.0
1,17,5,9500,1,1,137.0,1,1,1,5,4,131.1,1,0,0,1,0,0,18,0,0,7,9,7,12.38571429,0,0,8,9,7,12.72857143,0,13.9,-0.3,0.79,2.0
1,17,4,9085,1,1,128.0,1,38,37,4,9,117.9,1,0,0,1,0,0,20,0,0,5,12,2,13.5,0,0,5,12,5,11.28571429,1,10.8,1.4,1.74,1.0
1,17,1,9238,1,1,123.0,1,1,1,9,9,115.7,1,0,0,1,0,0,21,0,0,6,8,6,12.16666667,0,0,6,7,6,13.28571429,0,11.1,0.6,2.02,1.0
1,1,2,171,1,1,133.1,1,3,1,2,3,141.0,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,1.0
2,39,1,8014,0,12,110.0,1,37,37,7,9,120.0,0,0,0,1,0,0,42,0,0,6,6,6,11.66666667,0,0,6,6,6,13.66666667,0,10.8,1.4,1.74,1.0
1,17,1,9130,1,1,143.0,1,3,3,2,2,131.8,1,0,1,0,0,0,18,0,0,6,9,5,12.4,0,0,6,12,5,14.16666667,0,8.9,1.4,3.51,2.0
1,1,1,9070,1,1,150.0,1,37,37,9,6,131.1,0,0,0,1,0,1,19,0,0,6,7,5,13.4,0,0,6,6,6,12.83333333,0,15.5,2.8,-4.06,1.0
1,1,6,9254,1,1,129.0,1,38,19,9,5,117.8,1,0,0,1,0,0,18,0,0,6,11,6,12.0,0,0,6,11,4,12.5,0,8.9,1.4,3.51,1.0
1,10,1,9085,1,1,105.9,1,19,19,4,5,140.0,1,0,0,1,0,0,21,0,0,5,6,5,22.34444038,0,0,5,5,5,10.07510193,0,10.8,1.4,1.74,1.0
1,1,1,9238,1,1,133.1,1,38,37,5,5,108.0,0,0,0,1,0,1,20,0,0,6,8,6,12.125,0,0,6,7,6,14.42857143,0,16.2,0.3,-0.92,1.0
1,1,1,9853,1,1,132.0,1,1,19,3,3,122.9,1,0,0,1,0,0,20,0,0,7,7,7,13.85714286,0,0,7,7,7,13.28571429,0,11.1,0.6,2.02,1.0
1,44,1,9085,1,39,130.0,1,3,1,2,9,130.0,1,0,0,1,0,0,21,0,1,6,13,3,11.75,0,1,6,13,5,12.33333333,0,12.4,0.5,1.79,2.0
1,1,4,9500,1,1,137.0,1,38,37,7,7,126.0,1,0,0,1,0,0,19,0,0,7,9,7,14.28333333,0,0,8,9,8,13.12555556,0,15.5,2.8,-4.06,1.0
1,42,1,9238,1,1,133.1,1,1,19,4,9,134.0,0,0,0,1,0,0,21,0,10,13,21,11,13.27272727,0,6,11,13,9,13.0,0,7.6,2.6,0.32,1.0
1,1,1,9070,1,1,143.0,1,38,19,151,193,134.3,1,1,0,1,0,0,19,0,0,6,6,6,14.66666667,0,0,6,7,6,15.14285714,0,8.9,1.4,3.51,1.0
1,1,1,9500,1,1,148.0,1,19,19,9,9,138.7,0,0,0,1,0,1,19,0,0,7,10,7,15.115,0,0,8,10,8,15.092,0,15.5,2.8,-4.06,1.0
1,17,2,171,1,1,137.0,1,1,1,4,1,143.3,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,2.0
1,44,1,9085,1,39,160.0,1,37,19,9,10,160.0,1,0,0,1,0,0,22,0,1,6,13,6,15.0,0,1,6,7,6,13.14285714,0,16.2,0.3,-0.92,1.0
1,1,2,9853,1,1,112.0,1,3,1,3,5,111.0,0,0,0,1,0,0,21,0,0,6,8,5,13.2,0,0,6,9,5,14.33333333,0,9.4,-0.8,-3.12,1.0
1,17,4,9254,1,1,133.0,1,37,37,5,8,128.5,1,0,0,1,0,1,18,0,0,6,14,2,11.0,0,0,6,14,3,10.33333333,0,7.6,2.6,0.32,0.0
1,1,4,9500,1,1,142.0,1,1,3,1,2,133.0,0,0,0,1,0,1,20,0,0,8,8,7,14.56571429,0,0,8,8,7,14.56571429,0,10.8,1.4,1.74,1.0
1,17,2,9670,1,1,123.0,1,34,37,0,0,114.6,1,0,1,0,0,0,18,0,0,5,8,3,12.0,0,0,5,6,4,10.75,0,7.6,2.6,0.32,0.0
1,17,1,9238,1,1,103.0,1,19,37,7,9,104.1,0,0,0,1,0,0,20,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0.0
1,17,4,9500,1,1,140.0,1,1,1,3,3,127.6,1,0,0,1,0,0,23,0,0,7,7,6,13.79666667,0,0,8,11,7,13.775,0,12.4,0.5,1.79,1.0
1,1,2,9773,1,1,159.0,1,1,1,3,3,151.0,1,0,0,1,0,0,18,0,0,6,6,6,14.83333333,0,0,6,6,6,15.33333333,0,12.7,3.7,-1.7,1.0
1,44,1,9238,1,39,140.0,1,1,1,9,3,135.7,1,0,0,1,0,0,20,0,3,6,6,6,12.83333333,0,2,6,6,6,13.83333333,0,12.4,0.5,1.79,1.0
1,17,1,9500,1,1,148.0,1,38,37,5,9,137.8,1,0,0,1,0,1,18,0,0,8,8,7,14.96285714,0,0,8,8,7,14.96285714,0,10.8,1.4,1.74,1.0
1,1,6,9147,1,1,112.0,1,38,38,9,9,117.3,1,0,0,1,0,0,20,0,0,5,8,4,12.0,0,0,5,8,5,11.2,0,11.1,0.6,2.02,1.0
1,18,2,9500,1,1,91.1,1,1,3,3,2,134.8,1,0,0,1,0,0,18,0,0,7,8,7,18.18241912,0,0,8,9,8,1.2589583,0,16.2,0.3,-0.92,1.0
1,17,1,9670,1,1,145.0,1,3,3,2,1,129.3,1,0,0,1,0,0,20,0,0,6,7,6,15.57142857,0,0,6,6,6,17.16666667,0,16.2,0.3,-0.92,1.0
1,1,5,9500,1,1,133.1,1,1,1,5,8,123.0,1,0,0,1,0,0,19,0,0,8,8,7,13.71428571,0,0,8,8,7,13.71428571,0,12.7,3.7,-1.7,1.0
1,44,1,9085,1,39,140.0,1,1,19,4,4,140.0,0,0,0,1,0,0,21,0,2,6,9,6,13.14285714,0,0,6,9,6,12.16666667,0,13.9,-0.3,0.79,1.0
2,7,1,9070,1,43,140.0,1,37,1,9,7,140.0,0,0,0,1,0,0,33,0,0,6,7,6,15.0,0,0,6,8,3,11.0,0,11.1,0.6,2.02,1.0
1,1,1,9085,1,1,150.0,1,12,2,4,2,144.6,0,0,1,0,0,0,24,0,0,5,6,1,13.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.0
1,43,1,9238,1,1,120.0,1,1,38,4,3,118.3,0,0,0,1,0,1,20,0,8,11,12,11,12.0,0,6,11,14,11,12.75,0,13.9,-0.3,0.79,1.0
1,1,1,171,1,1,167.6,1,19,38,9,1,153.6,1,0,0,1,0,0,18,0,0,0,0,0,20.26438283,0,0,0,0,0,13.10743528,0,9.4,-0.8,-3.12,1.0
1,1,4,9070,1,1,167.0,1,1,1,7,3,158.3,1,0,0,1,0,0,18,0,0,6,6,6,15.16666667,0,0,6,6,6,14.16666667,0,15.5,2.8,-4.06,1.0
1,43,1,8014,0,6,133.1,1,34,34,0,0,100.0,0,0,1,1,0,0,29,0,1,6,9,4,12.0,0,1,6,13,2,10.5,0,7.6,2.6,0.32,0.0
1,17,1,9500,1,1,147.0,1,1,1,5,5,134.9,0,1,0,1,0,0,18,0,0,7,7,7,13.64285714,0,0,8,11,8,14.77272727,0,16.2,0.3,-0.92,1.0
1,1,3,9773,1,1,129.0,1,38,37,5,5,142.0,1,0,0,1,0,0,19,0,0,6,8,6,12.66666667,0,0,6,7,6,12.71428571,0,9.4,-0.8,-3.12,1.0
1,17,1,171,1,1,136.0,1,38,38,7,7,127.3,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0.0
1,17,1,9238,1,1,128.0,1,19,19,5,4,116.5,0,0,0,1,0,1,18,0,0,6,8,5,10.8,0,0,6,9,6,10.5,0,12.4,0.5,1.79,1.0
1,43,1,9500,1,1,140.0,1,19,19,7,7,138.6,0,0,0,1,0,1,19,0,0,7,9,6,14.25,0,0,8,11,8,13.06363636,0,16.2,0.3,-0.92,1.0
1,42,1,9853,1,1,105.6,1,37,19,9,3,158.9,0,0,0,1,0,0,20,0,6,14,22,12,12.15384615,0,5,12,18,10,24.63629554,0,10.8,1.4,1.74,0.0
1,17,2,9238,1,1,133.0,1,2,1,3,4,136.2,1,0,0,1,0,0,19,0,0,6,14,1,11.5,0,0,6,12,2,10.5,0,7.6,2.6,0.32,2.0
1,17,1,9254,1,1,125.0,1,19,19,7,5,118.0,1,0,0,1,0,1,19,0,0,6,10,4,12.25,0,0,6,9,3,12.33333333,0,9.4,-0.8,-3.12,1.0
1,1,1,9070,1,1,124.0,1,19,37,4,4,126.8,0,0,0,1,0,1,18,0,1,6,8,6,12.0,1,0,6,12,5,11.14285714,0,13.9,-0.3,0.79,2.0
1,1,6,9500,1,1,140.0,1,19,38,5,7,128.5,1,0,0,1,0,1,18,0,0,8,8,8,13.40375,0,0,8,8,8,13.40375,0,9.4,-0.8,-3.12,1.0
1,17,1,9254,1,1,140.0,1,3,1,2,3,129.9,0,0,0,1,0,1,19,0,0,6,15,6,11.33333333,0,0,6,9,3,12.66666667,0,9.4,-0.8,-3.12,1.0
1,17,4,9773,1,1,137.0,1,1,1,5,5,125.8,0,0,1,1,1,0,20,0,0,6,7,5,12.2,0,0,6,6,6,12.33333333,0,12.7,3.7,-1.7,0.0
1,17,1,171,1,1,144.0,1,37,37,9,6,129.3,1,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,2.0
1,1,6,9500,1,1,138.0,1,4,19,2,3,124.7,1,0,0,1,1,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,0.0
1,39,1,9003,1,1,130.0,1,3,1,2,4,154.9,0,0,1,0,1,0,35,0,0,6,8,5,16.16666667,0,0,6,10,4,16.0,0,8.9,1.4,3.51,0.0
1,17,1,9119,1,1,142.0,1,19,38,9,7,127.3,0,0,0,1,1,0,18,0,0,5,10,3,11.0,0,0,5,6,3,11.0,1,16.2,0.3,-0.92,2.0
1,1,1,171,1,1,116.1,1,37,19,5,8,167.1,1,0,0,1,1,1,19,0,0,0,0,0,15.62949887,0,0,0,0,0,-1.75889027,0,13.9,-0.3,0.79,1.0
1,1,2,9773,1,1,133.1,1,38,19,4,7,98.0,1,0,0,1,1,1,19,0,0,6,8,4,12.0,0,0,6,8,6,12.28571429,0,15.5,2.8,-4.06,2.0
1,17,2,9147,1,1,130.0,1,1,38,5,7,122.0,1,0,0,1,1,0,20,0,0,5,8,2,10.5,0,0,5,11,4,12.25,0,10.8,1.4,1.74,2.0
1,43,1,9070,1,1,117.0,1,1,1,4,7,112.5,1,0,0,1,1,0,19,0,3,6,7,3,11.66666667,0,1,6,13,4,10.33333333,0,13.9,-0.3,0.79,2.0
1,1,3,9147,1,1,136.0,1,38,38,9,9,127.3,1,0,0,1,1,0,19,0,0,5,8,3,11.0,0,0,5,7,2,10.0,0,12.7,3.7,-1.7,0.0
1,39,2,9556,1,1,133.1,1,1,1,9,10,100.5,0,0,0,1,1,0,24,0,0,7,18,0,0.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,0.0
1,39,1,8014,0,1,140.0,1,37,37,9,7,122.0,1,0,1,0,1,0,29,0,0,6,11,4,12.5,0,0,6,7,0,0.0,0,12.4,0.5,1.79,0.0
1,39,1,9500,1,1,150.0,1,38,3,9,1,140.0,0,0,0,1,1,0,24,0,0,7,11,7,11.29444444,0,0,8,22,2,12.6,0,15.5,2.8,-4.06,1.0
1,17,2,9254,1,1,121.0,1,19,38,6,6,116.1,1,0,0,1,1,0,19,0,0,6,8,5,11.2,0,0,6,11,4,12.5,0,15.5,2.8,-4.06,1.0
2,7,1,171,1,3,120.0,1,19,19,9,9,130.0,1,0,0,1,1,0,37,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0.0
1,5,2,9070,1,1,143.0,1,1,1,4,10,146.2,1,0,0,1,1,0,18,0,0,6,7,5,13.2,0,0,6,6,5,11.8,0,16.2,0.3,-0.92,1.0
1,44,1,9119,1,39,180.0,1,1,1,9,8,180.0,0,0,0,1,1,1,20,0,3,7,12,6,14.14285714,0,1,6,10,6,14.125,0,12.4,0.5,1.79,2.0
1,1,5,9147,1,1,158.9,1,39,39,3,3,143.314,1,0,0,0,1,0,18,0,0,5,0,0,9.932947241900001,0,0,5,0,0,7.69906541,0,11.1,0.6,2.02,0.0
1,43,1,9147,1,1,130.0,1,37,19,9,8,130.8,0,0,0,1,1,0,22,0,0,5,5,0,0.0,0,0,5,9,3,13.33333333,2,16.2,0.3,-0.92,2.0
1,17,2,9147,1,1,133.1,1,38,38,4,7,109.0,1,0,0,1,1,1,22,0,0,5,7,3,12.33333333,0,0,5,9,3,10.57142857,0,10.8,1.4,1.74,2.0
1,1,5,9773,1,1,131.0,1,1,38,9,5,132.4,1,0,1,0,1,0,18,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0.0
1,1,3,9500,1,1,149.0,1,1,1,4,4,129.3,1,0,0,1,1,0,18,0,0,8,8,7,13.1,0,0,8,8,7,13.1,0,12.7,3.7,-1.7,1.0
1,1,1,9070,1,1,124.0,1,37,37,9,9,125.4,1,0,0,1,1,0,19,0,0,6,6,6,13.5,0,0,6,6,6,13.16666667,0,9.4,-0.8,-3.12,1.0
1,1,1,9119,1,1,126.0,1,38,19,5,5,130.2,0,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,8,3,12.0,0,10.8,1.4,1.74,2.0
1,1,1,9238,1,1,140.0,1,19,38,9,9,132.0,0,0,0,1,1,0,19,0,0,6,10,5,11.57142857,0,0,6,10,3,13.0,0,16.2,0.3,-0.92,0.0
1,44,1,9003,1,39,170.0,1,19,19,9,7,170.0,1,0,1,1,1,0,21,0,0,6,7,6,15.28571429,0,0,6,6,6,15.16666667,0,12.4,0.5,1.79,1.0
1,1,2,9773,1,1,133.0,1,3,1,2,4,130.2,0,0,0,1,1,0,19,0,0,6,9,5,12.6,0,6,10,16,8,11.0,1,8.9,1.4,3.51,2.0
1,18,2,9556,1,1,126.0,1,3,3,2,2,115.5,0,0,0,1,1,0,18,0,0,7,11,6,13.43333333,0,0,7,10,4,13.6,0,8.9,1.4,3.51,1.0
1,16,2,9147,1,1,129.0,1,19,19,4,9,127.6,1,0,0,1,1,0,19,0,0,5,8,5,11.6,0,0,5,9,3,11.0,0,10.8,1.4,1.74,0.0
1,7,1,9773,1,43,140.0,1,19,1,4,8,140.0,0,0,0,1,1,0,25,0,0,6,6,6,14.66666667,0,0,6,6,6,13.5,0,11.1,0.6,2.02,1.0
1,1,1,9070,1,1,130.0,1,37,1,9,8,120.2,1,0,0,1,1,0,22,0,0,6,9,6,14.66666667,0,0,6,12,6,14.66666667,0,12.7,3.7,-1.7,1.0
1,39,1,9500,1,1,130.0,1,1,1,4,9,150.0,0,0,0,1,1,0,24,0,0,8,8,7,12.74285714,0,0,8,8,7,12.74285714,0,12.7,3.7,-1.7,1.0
1,1,2,9500,1,1,99.0,1,1,3,5,10,100.0,1,0,0,1,1,0,19,0,0,7,9,7,11.975,0,0,8,9,7,13.12857143,0,13.9,-0.3,0.79,1.0
1,43,1,9119,1,1,146.0,1,3,1,2,3,100.0,0,0,0,1,1,0,18,0,0,5,9,4,12.25,0,0,5,11,3,11.66666667,0,13.9,-0.3,0.79,2.0
1,17,1,171,1,1,129.0,1,38,37,4,6,128.0,0,0,0,0,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0.0
1,1,2,9500,1,1,132.0,1,19,19,9,7,128.0,1,0,0,1,1,1,19,0,0,8,8,7,14.93571429,0,0,8,8,7,14.93571429,0,10.8,1.4,1.74,1.0
1,43,3,9254,1,1,110.0,1,37,37,9,9,107.2,1,0,0,1,1,0,19,0,1,6,16,2,10.5,0,0,6,15,4,10.0,0,7.6,2.6,0.32,0.0
1,1,1,9670,1,1,116.0,1,3,3,3,3,110.1,1,0,0,1,1,0,19,0,0,6,9,5,13.33333333,0,0,6,6,5,13.0,0,12.4,0.5,1.79,1.0
1,43,1,9003,1,1,119.0,1,37,37,9,6,119.0,0,0,1,1,1,0,23,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0.0
2,39,1,9773,1,1,120.0,1,37,38,9,3,155.5,0,0,0,1,1,0,47,0,0,6,12,5,13.8,0,0,6,13,4,14.0,0,12.7,3.7,-1.7,0.0
1,1,1,9070,1,1,117.0,1,1,1,3,9,118.4,0,0,0,1,1,0,19,0,0,6,6,6,11.83333333,0,0,6,8,4,10.75,2,16.2,0.3,-0.92,1.0
1,1,4,171,1,1,137.0,1,1,38,4,8,141.2,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,1.0
1,1,1,171,1,1,124.0,1,3,3,2,2,119.1,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0.0
1,43,1,9147,1,1,151.0,1,1,3,1,1,111.0,0,0,0,1,1,0,28,0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,0.0
1,43,1,9254,1,6,138.6,1,34,34,0,0,138.6,1,0,0,1,1,0,20,0,0,6,10,4,11.5,0,0,6,11,3,11.66666667,0,7.6,2.6,0.32,0.0
1,17,2,9254,1,1,118.0,1,19,19,5,7,121.2,0,0,0,1,1,1,18,0,0,6,12,3,10.66666667,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,2.0
1,1,1,171,1,1,136.0,1,19,19,4,8,150.4,1,0,0,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,1.0
